total_return_pct,cagr_pct,sharpe_ratio,max_drawdown_pct,calmar_ratio,n_trades,win_rate_pct,profit_factor,avg_win_usd,avg_loss_usd,sl_hits,tp_hits,total_costs_usd,version
85.62483508152077,30.46420305800901,1.548574245549372,-10.696054864385514,2.8481719142489803,347,35.158501440922194,1.3210562639901409,288.7886259360473,-118.53212824909195,225,122,0.0,V1 Base
-5.760872923391302,-2.518643463734227,-0.05052752041069385,-18.507493771839012,-0.13608776503097317,347,35.158501440922194,1.1280886332549709,192.1415226605247,-92.35391646270016,225,122,6478.293489333611,V2 +Costi
85.62483508152077,30.46420305800901,1.548574245549372,-10.696054864385514,2.8481719142489803,347,35.158501440922194,1.3210562639901409,288.7886259360473,-118.53212824909195,225,122,0.0,V3 +GARCH
-5.760872923391302,-2.518643463734227,-0.05052752041069385,-18.507493771839012,-0.13608776503097317,347,35.158501440922194,1.1280886332549709,192.1415226605247,-92.35391646270016,225,122,6478.293489333611,V4 +GARCH+Costi
